index,name,base_name,Label Name,network,component,hemisphere,degree,strength,betweenness,global_efficiency,group,median_age,mean_age,sd_age,n_participants
304,7Networks_RH_SalVentAttn_FrOperIns_3,7networks_rh_salventattn_froperins,7Networks_RH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,R,221.0,139.31397959183678,110734.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
305,7Networks_RH_SalVentAttn_FrOperIns_4,7networks_rh_salventattn_froperins,7Networks_RH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,R,290.0,165.45418367346952,2.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
306,7Networks_RH_SalVentAttn_FrOperIns_5,7networks_rh_salventattn_froperins,7Networks_RH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,R,249.0,148.29122448979606,128158.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
307,7Networks_RH_SalVentAttn_FrOperIns_6,7networks_rh_salventattn_froperins,7Networks_RH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,R,267.0,153.20244897959188,112.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
308,7Networks_RH_SalVentAttn_FrOperIns_7,7networks_rh_salventattn_froperins,7Networks_RH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,R,266.0,157.93173469387756,10.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
309,7Networks_RH_SalVentAttn_FrOperIns_8,7networks_rh_salventattn_froperins,7Networks_RH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,R,265.0,147.28142857142856,25.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
310,7Networks_RH_SalVentAttn_PFCl_1,7networks_rh_salventattn_pfcl,7Networks_RH_SalVentAttn_PFCl,salience / ventral attention,lateral prefrontal cortex,R,327.0,170.6111224489793,0.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
311,7Networks_RH_SalVentAttn_Med_1,7networks_rh_salventattn_med,7Networks_RH_SalVentAttn_Med,salience / ventral attention,medial,R,181.0,123.64040816326535,102877.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
312,7Networks_RH_SalVentAttn_Med_2,7networks_rh_salventattn_med,7Networks_RH_SalVentAttn_Med,salience / ventral attention,medial,R,218.0,134.35193877551023,8845.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
313,7Networks_RH_SalVentAttn_Med_3,7networks_rh_salventattn_med,7Networks_RH_SalVentAttn_Med,salience / ventral attention,medial,R,331.0,171.46102040816305,0.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
314,7Networks_RH_SalVentAttn_Med_4,7networks_rh_salventattn_med,7Networks_RH_SalVentAttn_Med,salience / ventral attention,medial,R,100.0,83.22663265306126,151777.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
315,7Networks_RH_SalVentAttn_Med_5,7networks_rh_salventattn_med,7Networks_RH_SalVentAttn_Med,salience / ventral attention,medial,R,173.0,123.33051020408165,843.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
316,7Networks_RH_SalVentAttn_Med_6,7networks_rh_salventattn_med,7Networks_RH_SalVentAttn_Med,salience / ventral attention,medial,R,279.0,158.2522448979593,0.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
317,7Networks_RH_SalVentAttn_Med_7,7networks_rh_salventattn_med,7Networks_RH_SalVentAttn_Med,salience / ventral attention,medial,R,128.0,75.46714285714287,193825.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
318,7Networks_RH_SalVentAttn_Med_8,7networks_rh_salventattn_med,7Networks_RH_SalVentAttn_Med,salience / ventral attention,medial,R,126.0,89.32224489795918,180463.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
319,7Networks_RH_Limbic_OFC_1,7networks_rh_limbic_ofc,7Networks_RH_Limbic_OFC,limbic,orbital frontal cortex,R,68.0,62.92336734693877,178345.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
320,7Networks_RH_Limbic_OFC_2,7networks_rh_limbic_ofc,7Networks_RH_Limbic_OFC,limbic,orbital frontal cortex,R,203.0,129.24204081632655,2325.5,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
321,7Networks_RH_Limbic_OFC_3,7networks_rh_limbic_ofc,7Networks_RH_Limbic_OFC,limbic,orbital frontal cortex,R,66.0,72.8307142857143,162614.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
322,7Networks_RH_Limbic_OFC_4,7networks_rh_limbic_ofc,7Networks_RH_Limbic_OFC,limbic,orbital frontal cortex,R,204.0,131.62867346938762,28148.5,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
323,7Networks_RH_Limbic_OFC_5,7networks_rh_limbic_ofc,7Networks_RH_Limbic_OFC,limbic,orbital frontal cortex,R,88.0,81.73724489795914,175899.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
324,7Networks_RH_Limbic_OFC_6,7networks_rh_limbic_ofc,7Networks_RH_Limbic_OFC,limbic,orbital frontal cortex,R,133.0,95.93663265306121,168710.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
325,7Networks_RH_Limbic_TempPole_1,7networks_rh_limbic_temppole,7Networks_RH_Limbic_TempPole,limbic,temporal pole,R,241.0,139.4318367346938,647.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
326,7Networks_RH_Limbic_TempPole_2,7networks_rh_limbic_temppole,7Networks_RH_Limbic_TempPole,limbic,temporal pole,R,247.0,143.87132653061218,1314.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
327,7Networks_RH_Limbic_TempPole_3,7networks_rh_limbic_temppole,7Networks_RH_Limbic_TempPole,limbic,temporal pole,R,169.0,111.53734693877541,147188.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
328,7Networks_RH_Limbic_TempPole_4,7networks_rh_limbic_temppole,7Networks_RH_Limbic_TempPole,limbic,temporal pole,R,117.0,102.31346938775513,150158.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
329,7Networks_RH_Limbic_TempPole_5,7networks_rh_limbic_temppole,7Networks_RH_Limbic_TempPole,limbic,temporal pole,R,160.0,104.3924489795918,188956.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
330,7Networks_RH_Limbic_TempPole_6,7networks_rh_limbic_temppole,7Networks_RH_Limbic_TempPole,limbic,temporal pole,R,16.0,19.601224489795918,181063.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
331,7Networks_RH_Limbic_TempPole_7,7networks_rh_limbic_temppole,7Networks_RH_Limbic_TempPole,limbic,temporal pole,R,80.0,76.35591836734694,191932.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
332,7Networks_RH_Cont_Par_1,7networks_rh_cont_par,7Networks_RH_Cont_Par,control,parietal,R,348.0,188.48897959183694,0.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
333,7Networks_RH_Cont_Par_2,7networks_rh_cont_par,7Networks_RH_Cont_Par,control,parietal,R,285.0,154.04632653061216,13.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
334,7Networks_RH_Cont_Par_3,7networks_rh_cont_par,7Networks_RH_Cont_Par,control,parietal,R,322.0,172.598163265306,0.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
335,7Networks_RH_Cont_Par_4,7networks_rh_cont_par,7Networks_RH_Cont_Par,control,parietal,R,160.0,109.25173469387755,161719.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
336,7Networks_RH_Cont_Par_5,7networks_rh_cont_par,7Networks_RH_Cont_Par,control,parietal,R,222.0,131.60928571428568,156881.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
337,7Networks_RH_Cont_Par_6,7networks_rh_cont_par,7Networks_RH_Cont_Par,control,parietal,R,374.0,192.06551020408153,0.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
338,7Networks_RH_Cont_Temp_1,7networks_rh_cont_temp,7Networks_RH_Cont_Temp,control,temporal,R,265.0,148.59071428571434,1211.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
339,7Networks_RH_Cont_Temp_2,7networks_rh_cont_temp,7Networks_RH_Cont_Temp,control,temporal,R,300.0,159.28653061224483,0.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
340,7Networks_RH_Cont_PFCv_1,7networks_rh_cont_pfcv,7Networks_RH_Cont_PFCv,control,ventral prefrontal cortex,R,298.0,165.09479591836737,0.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
341,7Networks_RH_Cont_PFCl_1,7networks_rh_cont_pfcl,7Networks_RH_Cont_PFCl,control,lateral prefrontal cortex,R,166.0,114.42663265306123,146613.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
342,7Networks_RH_Cont_PFCl_2,7networks_rh_cont_pfcl,7Networks_RH_Cont_PFCl,control,lateral prefrontal cortex,R,213.0,136.4004081632653,107128.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
343,7Networks_RH_Cont_PFCl_3,7networks_rh_cont_pfcl,7Networks_RH_Cont_PFCl,control,lateral prefrontal cortex,R,252.0,150.85285714285712,1494.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
344,7Networks_RH_Cont_PFCl_4,7networks_rh_cont_pfcl,7Networks_RH_Cont_PFCl,control,lateral prefrontal cortex,R,295.0,170.23571428571424,0.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
345,7Networks_RH_Cont_PFCl_5,7networks_rh_cont_pfcl,7Networks_RH_Cont_PFCl,control,lateral prefrontal cortex,R,281.0,158.25775510204082,0.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
346,7Networks_RH_Cont_PFCl_6,7networks_rh_cont_pfcl,7Networks_RH_Cont_PFCl,control,lateral prefrontal cortex,R,138.0,107.61479591836725,151498.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
347,7Networks_RH_Cont_PFCl_7,7networks_rh_cont_pfcl,7Networks_RH_Cont_PFCl,control,lateral prefrontal cortex,R,99.0,91.50244897959192,165581.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
348,7Networks_RH_Cont_PFCl_8,7networks_rh_cont_pfcl,7Networks_RH_Cont_PFCl,control,lateral prefrontal cortex,R,194.0,128.41214285714287,151508.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
349,7Networks_RH_Cont_PFCl_9,7networks_rh_cont_pfcl,7Networks_RH_Cont_PFCl,control,lateral prefrontal cortex,R,250.0,148.14928571428555,85.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
350,7Networks_RH_Cont_PFCl_10,7networks_rh_cont_pfcl,7Networks_RH_Cont_PFCl,control,lateral prefrontal cortex,R,60.0,73.44999999999997,193174.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
351,7Networks_RH_Cont_PFCl_11,7networks_rh_cont_pfcl,7Networks_RH_Cont_PFCl,control,lateral prefrontal cortex,R,234.0,147.27204081632655,21852.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
352,7Networks_RH_Cont_PFCl_12,7networks_rh_cont_pfcl,7Networks_RH_Cont_PFCl,control,lateral prefrontal cortex,R,262.0,151.0729591836734,392.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
353,7Networks_RH_Cont_PFCl_13,7networks_rh_cont_pfcl,7Networks_RH_Cont_PFCl,control,lateral prefrontal cortex,R,59.0,74.85132653061224,188897.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
354,7Networks_RH_Cont_PFCl_14,7networks_rh_cont_pfcl,7Networks_RH_Cont_PFCl,control,lateral prefrontal cortex,R,203.0,128.62346938775505,144814.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
355,7Networks_RH_Cont_PFCl_15,7networks_rh_cont_pfcl,7Networks_RH_Cont_PFCl,control,lateral prefrontal cortex,R,288.0,163.97785714285715,1.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
356,7Networks_RH_Cont_pCun_1,7networks_rh_cont_pcun,7Networks_RH_Cont_pCun,control,precuneus,R,250.0,144.43683673469383,175397.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
357,7Networks_RH_Cont_pCun_2,7networks_rh_cont_pcun,7Networks_RH_Cont_pCun,control,precuneus,R,263.0,144.20989795918368,6451.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
358,7Networks_RH_Cont_Cing_1,7networks_rh_cont_cing,7Networks_RH_Cont_Cing,control,cingulate,R,199.0,129.15081632653065,136940.5,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
359,7Networks_RH_Cont_Cing_2,7networks_rh_cont_cing,7Networks_RH_Cont_Cing,control,cingulate,R,217.0,133.81091836734694,2926.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
360,7Networks_RH_Cont_PFCmp_1,7networks_rh_cont_pfcmp,7Networks_RH_Cont_PFCmp,control,medial posterior prefrontal cortex,R,252.0,146.47418367346947,0.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
361,7Networks_RH_Cont_PFCmp_2,7networks_rh_cont_pfcmp,7Networks_RH_Cont_PFCmp,control,medial posterior prefrontal cortex,R,183.0,122.19285714285715,69037.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
362,7Networks_RH_Default_Par_1,7networks_rh_default_par,7Networks_RH_Default_Par,default,parietal,R,293.0,157.0443877551021,328.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
363,7Networks_RH_Default_Par_2,7networks_rh_default_par,7Networks_RH_Default_Par,default,parietal,R,321.0,180.7678571428572,0.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
364,7Networks_RH_Default_Par_3,7networks_rh_default_par,7Networks_RH_Default_Par,default,parietal,R,266.0,152.31877551020423,185.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
365,7Networks_RH_Default_Par_4,7networks_rh_default_par,7Networks_RH_Default_Par,default,parietal,R,187.0,119.92295918367347,189006.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
366,7Networks_RH_Default_Par_5,7networks_rh_default_par,7Networks_RH_Default_Par,default,parietal,R,336.0,182.3293877551021,0.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
367,7Networks_RH_Default_Temp_1,7networks_rh_default_temp,7Networks_RH_Default_Temp,default,temporal,R,296.0,158.61653061224496,2.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
368,7Networks_RH_Default_Temp_2,7networks_rh_default_temp,7Networks_RH_Default_Temp,default,temporal,R,292.0,159.23234693877546,17.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
369,7Networks_RH_Default_Temp_3,7networks_rh_default_temp,7Networks_RH_Default_Temp,default,temporal,R,298.0,158.20744897959182,30271.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
370,7Networks_RH_Default_Temp_4,7networks_rh_default_temp,7Networks_RH_Default_Temp,default,temporal,R,313.0,164.89285714285708,0.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
371,7Networks_RH_Default_Temp_5,7networks_rh_default_temp,7Networks_RH_Default_Temp,default,temporal,R,340.0,179.91989795918366,0.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
372,7Networks_RH_Default_Temp_6,7networks_rh_default_temp,7Networks_RH_Default_Temp,default,temporal,R,233.0,141.37918367346936,37933.5,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
373,7Networks_RH_Default_Temp_7,7networks_rh_default_temp,7Networks_RH_Default_Temp,default,temporal,R,275.0,148.5173469387753,251.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
374,7Networks_RH_Default_Temp_8,7networks_rh_default_temp,7Networks_RH_Default_Temp,default,temporal,R,151.0,102.37040816326532,196762.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
375,7Networks_RH_Default_PFCv_1,7networks_rh_default_pfcv,7Networks_RH_Default_PFCv,default,ventral prefrontal cortex,R,246.0,138.56010204081628,900.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
376,7Networks_RH_Default_PFCv_2,7networks_rh_default_pfcv,7Networks_RH_Default_PFCv,default,ventral prefrontal cortex,R,369.0,186.06040816326535,0.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
377,7Networks_RH_Default_PFCv_3,7networks_rh_default_pfcv,7Networks_RH_Default_PFCv,default,ventral prefrontal cortex,R,296.0,163.37806122448995,0.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
378,7Networks_RH_Default_PFCv_4,7networks_rh_default_pfcv,7Networks_RH_Default_PFCv,default,ventral prefrontal cortex,R,269.0,157.32653061224502,15.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
379,7Networks_RH_Default_PFCdPFCm_1,7networks_rh_default_pfcdpfcm,7Networks_RH_Default_PFCdPFCm,default,dorsal prefrontal cortex medial prefrontal cortex,R,157.0,110.33602040816338,156401.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
380,7Networks_RH_Default_PFCdPFCm_2,7networks_rh_default_pfcdpfcm,7Networks_RH_Default_PFCdPFCm,default,dorsal prefrontal cortex medial prefrontal cortex,R,201.0,122.0511224489796,177191.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
381,7Networks_RH_Default_PFCdPFCm_3,7networks_rh_default_pfcdpfcm,7Networks_RH_Default_PFCdPFCm,default,dorsal prefrontal cortex medial prefrontal cortex,R,145.0,105.26153061224484,136178.5,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
382,7Networks_RH_Default_PFCdPFCm_4,7networks_rh_default_pfcdpfcm,7Networks_RH_Default_PFCdPFCm,default,dorsal prefrontal cortex medial prefrontal cortex,R,300.0,164.71204081632638,0.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
383,7Networks_RH_Default_PFCdPFCm_5,7networks_rh_default_pfcdpfcm,7Networks_RH_Default_PFCdPFCm,default,dorsal prefrontal cortex medial prefrontal cortex,R,281.0,164.79438775510195,393.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
384,7Networks_RH_Default_PFCdPFCm_6,7networks_rh_default_pfcdpfcm,7Networks_RH_Default_PFCdPFCm,default,dorsal prefrontal cortex medial prefrontal cortex,R,225.0,136.93857142857135,1839.5,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
385,7Networks_RH_Default_PFCdPFCm_7,7networks_rh_default_pfcdpfcm,7Networks_RH_Default_PFCdPFCm,default,dorsal prefrontal cortex medial prefrontal cortex,R,150.0,99.25571428571438,178751.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
386,7Networks_RH_Default_PFCdPFCm_8,7networks_rh_default_pfcdpfcm,7Networks_RH_Default_PFCdPFCm,default,dorsal prefrontal cortex medial prefrontal cortex,R,239.0,146.52336734693867,74493.5,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
387,7Networks_RH_Default_PFCdPFCm_9,7networks_rh_default_pfcdpfcm,7Networks_RH_Default_PFCdPFCm,default,dorsal prefrontal cortex medial prefrontal cortex,R,244.0,146.57724489795916,19407.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
388,7Networks_RH_Default_PFCdPFCm_10,7networks_rh_default_pfcdpfcm,7Networks_RH_Default_PFCdPFCm,default,dorsal prefrontal cortex medial prefrontal cortex,R,136.0,102.65551020408164,137123.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
389,7Networks_RH_Default_PFCdPFCm_11,7networks_rh_default_pfcdpfcm,7Networks_RH_Default_PFCdPFCm,default,dorsal prefrontal cortex medial prefrontal cortex,R,190.0,125.50489795918367,157331.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
390,7Networks_RH_Default_PFCdPFCm_12,7networks_rh_default_pfcdpfcm,7Networks_RH_Default_PFCdPFCm,default,dorsal prefrontal cortex medial prefrontal cortex,R,312.0,169.69204081632643,0.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
391,7Networks_RH_Default_PFCdPFCm_13,7networks_rh_default_pfcdpfcm,7Networks_RH_Default_PFCdPFCm,default,dorsal prefrontal cortex medial prefrontal cortex,R,172.0,122.00693877551028,184097.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
392,7Networks_RH_Default_pCunPCC_1,7networks_rh_default_pcunpcc,7Networks_RH_Default_pCunPCC,default,precuneus posterior cingulate cortex,R,268.0,153.17061224489788,1084.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
393,7Networks_RH_Default_pCunPCC_2,7networks_rh_default_pcunpcc,7Networks_RH_Default_pCunPCC,default,precuneus posterior cingulate cortex,R,99.0,89.42969387755102,133742.5,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
394,7Networks_RH_Default_pCunPCC_3,7networks_rh_default_pcunpcc,7Networks_RH_Default_pCunPCC,default,precuneus posterior cingulate cortex,R,239.0,147.65357142857133,65665.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
395,7Networks_RH_Default_pCunPCC_4,7networks_rh_default_pcunpcc,7Networks_RH_Default_pCunPCC,default,precuneus posterior cingulate cortex,R,291.0,166.80081632653065,0.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
396,7Networks_RH_Default_pCunPCC_5,7networks_rh_default_pcunpcc,7Networks_RH_Default_pCunPCC,default,precuneus posterior cingulate cortex,R,323.0,184.1352040816328,0.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
397,7Networks_RH_Default_pCunPCC_6,7networks_rh_default_pcunpcc,7Networks_RH_Default_pCunPCC,default,precuneus posterior cingulate cortex,R,331.0,182.6612244897959,0.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
398,7Networks_RH_Default_pCunPCC_7,7networks_rh_default_pcunpcc,7Networks_RH_Default_pCunPCC,default,precuneus posterior cingulate cortex,R,312.0,167.54673469387745,0.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
399,7Networks_RH_Default_pCunPCC_8,7networks_rh_default_pcunpcc,7Networks_RH_Default_pCunPCC,default,precuneus posterior cingulate cortex,R,346.0,191.06428571428552,0.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
400,7Networks_RH_Default_pCunPCC_9,7networks_rh_default_pcunpcc,7Networks_RH_Default_pCunPCC,default,precuneus posterior cingulate cortex,R,265.0,146.2065306122452,79059.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
401,HIP-head-m1-rh,HIP-head-m1,"Hippocampus head, medial division",subcortex,Hippocampus head,R,94.0,90.38806122448985,161695.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
402,HIP-head-m2-rh,HIP-head-m2,"Hippocampus head, medial division",subcortex,Hippocampus head,R,104.0,94.75397959183681,146785.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
403,THA-VAip-rh,THA-VAip,"Thalamus, inferior ventro-anterior part, posterior division",subcortex,Thalamus,R,227.0,136.88520408163274,30231.5,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
404,THA-VAia-rh,THA-VAia,"Thalamus, inferior ventro-anterior part, anterior division",subcortex,Thalamus,R,187.0,127.5111224489795,9156.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
405,HIP-head-l-rh,HIP-head-l,"Hippocampus head, lateral division",subcortex,Hippocampus head,R,155.0,114.74132653061218,111069.5,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
406,HIP-body-rh,HIP-body,Hippocampus body,subcortex,Hippocampus body,R,153.0,104.55071428571422,153596.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
407,HIP-tail-rh,HIP-tail,Hippocampus tail,subcortex,Hippocampus tail,R,161.0,111.99591836734693,166183.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
408,THA-VPm-rh,THA-VPm,"Thalamus, medial ventro-posterior part",subcortex,Thalamus,R,146.0,108.11551020408156,63427.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
409,THA-VPl-rh,THA-VPl,"Thalamus, lateral ventro-posterior part",subcortex,Thalamus,R,35.0,59.47163265306124,164816.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
410,THA-VAs-rh,THA-VAs,"Thalamus, superior ventro-anterior part",subcortex,Thalamus,R,161.0,109.26765306122441,153333.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
411,THA-DAm-rh,THA-DAm,"Thalamus, medial dorso-anterior part",subcortex,Thalamus,R,219.0,129.40714285714293,127952.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
412,THA-DAl-rh,THA-DAl,"Thalamus, lateral dorso-anterior part",subcortex,Thalamus,R,103.0,86.06071428571424,194278.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
413,PUT-VA-rh,PUT-VA,"Putamen, ventro-anterior part",subcortex,Putamen,R,26.0,20.988775510204075,195153.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
414,PUT-DA-rh,PUT-DA,"Putamen, dorso-anterior part",subcortex,Putamen,R,17.0,15.546530612244899,197461.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
415,PUT-VP-rh,PUT-VP,"Putamen, ventro-posterior part",subcortex,Putamen,R,99.0,95.4270408163265,132845.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
416,PUT-DP-rh,PUT-DP,"Putamen, dorso-posterior part",subcortex,Putamen,R,94.0,92.87581632653063,161321.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
417,CAU-VA-rh,CAU-VA,"Caudate, ventro-anterior part",subcortex,Caudate,R,53.0,71.32724489795919,167014.0,-3.379913242355298e-05,Q38,34.69,34.733061224489795,0.3068740518086692,49
