index,name,base_name,Label Name,network,component,hemisphere,beta1,intercept,pval,adj_r2,quad_beta2,quad_beta1,quad_intercept,quad_pval,quad_adj_r2,f_statistic,pval_quad_vs_linear,pval_adj,quad_pval_adj,pval_quad_vs_linear_adj
66,7Networks_LH_SomMot_35,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,8.06579487448956e-06,-0.0006394158221352744,1.879554074492456e-06,0.3670424888659729,3.1378217369922664e-07,-1.778218621347783e-05,-0.00017819451277982374,4.978839774977488e-08,0.4902729069487898,12.604366627969194,0.0008866254161575864,1.855038151781685e-05,9.827796773216432e-07,0.011311969219565315
67,7Networks_LH_SomMot_36,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,4.721135065437563e-06,-0.0005412103042973148,0.001876995770856335,0.1670902266782931,3.259000484234358e-07,-2.2125062693047205e-05,-6.217720537773336e-05,1.1308764009671096e-05,0.3578961862720397,15.263559668530625,0.00029827695007601443,0.005956935100399846,7.66295352297116e-05,0.005416709413380422
68,7Networks_LH_SomMot_37,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,5.374201230385797e-06,-0.0005025595862359816,0.0011985314402464915,0.18145157825441227,3.851467612733247e-07,-2.6352477452857037e-05,6.355891385054389e-05,1.816440443353738e-06,0.4059681090743904,19.141775961837258,6.703903467720271e-05,0.004251041202124274,1.649327922565194e-05,0.0034358006493532874
69,7Networks_LH_DorsAttn_Post_1,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,3.5210973196369097e-06,-0.0006020607866648439,0.014837880880244425,0.09906344924658528,2.2396739751999323e-07,-1.492834162448596e-05,-0.0002728561823391695,0.0024437166399532907,0.19285520669090028,6.577691133792726,0.013580474805873686,0.03209415758929907,0.006450275317086011,0.06927568047041184
70,7Networks_LH_DorsAttn_Post_2,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,2.9730381602458645e-06,-0.0007108832024807267,0.023767731770131122,0.08330014883564862,5.808110098974918e-08,-1.8114248392051092e-06,-0.0006255111077836783,0.06316955574933449,0.07305065526154264,0.4692528838284121,0.49669571733981854,0.04799879285170704,0.09721687562778934,0.673133897529187
71,7Networks_LH_DorsAttn_Post_3,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,1.5862485768622458e-06,-0.0006554866145903472,0.2338236788409789,0.009176951289253998,3.95593602472401e-08,-1.6724757269052062e-06,-0.000597339207057938,0.4482680046188474,-0.00755796575197043,0.20274957344091352,0.6545807711453016,0.31314439585193043,0.4857128260070567,0.8200772484518903
72,7Networks_LH_DorsAttn_Post_4,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,2.1467345205879865e-06,-0.0005947138999205035,0.07931427829399992,0.04323007785856858,8.507175745868361e-08,-4.861098818025736e-06,-0.00046966885066964325,0.12327016538034793,0.04630099931716847,1.1545605373469636,0.2880820075193146,0.13094066307445804,0.16212624693045083,0.47733296136411985
73,7Networks_LH_DorsAttn_Post_5,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,3.9229390897380833e-07,-0.0004898616096456786,0.8034782219017915,-0.019503422362201928,3.6865902645449637e-07,-2.99761984478877e-05,5.2021942509310935e-05,0.0007527389365358052,0.2323036560304853,16.74416741436112,0.00016660158884417684,0.8463552499847177,0.0025128196852004085,0.004449242431485664
74,7Networks_LH_DorsAttn_Post_6,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,1.7063439646953995e-06,-0.0005919197448165034,0.10658058908446069,0.033622187028392814,9.499179990706677e-08,-6.1186583882531856e-06,-0.0004522934498786554,0.10612224635922583,0.052360452360072474,1.9491338116487975,0.16924001380554093,0.16347157920386876,0.14212241842798976,0.3469402468077137
75,7Networks_LH_DorsAttn_Post_7,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L,4.8208994215690115e-06,-0.0005539151114725891,0.005152972085966165,0.1341847329586605,3.997453491584079e-07,-2.8108346058621157e-05,3.366152226034531e-05,9.047968055222421e-06,0.36396154564817274,18.340597779321847,9.048352542235281e-05,0.013445111074877236,6.520281741382507e-05,0.003675087010191475
